node_id	type	name	identifier
6787	microbiome	EC1118 | DAL3	EC1118 | DAL3
6788	microbiome	EC1118 | DAL4	EC1118 | DAL4
6789	microbiome	EC1118 | DAL5	EC1118 | DAL5
6790	enzyme	DAL7	DAL7
6791	enzyme	DAL80	DAL80
6792	enzyme	DAL81	DAL81
6793	microbiome	EC1118 | DAL82	EC1118 | DAL82
6794	enzyme	PTR2	PTR2
6795	enzyme	GDH2	GDH2
6796	enzyme	GAD1	GAD1
6797	enzyme	UGA1	UGA1
6798	enzyme	PRB1	PRB1
6799	enzyme	PEP4	PEP4
6800	enzyme	APG1	APG1
6801	microbiome	EC1118 | AUT7	EC1118 | AUT7
6802	enzyme	TFS1	TFS1
6803	enzyme	PAI3	PAI3
6804	enzyme	HSP42	HSP42
6805	enzyme	SSE2	SSE2
6806	enzyme	SPS100	SPS100
6807	enzyme	SPI1	SPI1
6808	enzyme	PST1	PST1
6809	enzyme	YNL200c	YNL200c
6810	enzyme	YAL61w	YAL61w
6811	enzyme	AAD	AAD
6812	enzyme	PTK2	PTK2
6813	enzyme	KHA1	KHA1
6814	enzyme	FKS1	FKS1
6815	enzyme	GSC2	GSC2
6816	microbiome	EC1118 | SSD1	EC1118 | SSD1
6817	microbiome	EC1118 | MPT5	EC1118 | MPT5
6818	enzyme	UBI4	UBI4
6819	enzyme	HSP150	HSP150
6820	enzyme	YRO2	YRO2
6821	enzyme	PDR12	PDR12
6822	enzyme	HOR2	HOR2
6823	microbiome	EC1118 | HOR7	EC1118 | HOR7
6824	enzyme	HCDC	HCDC
6825	substrate	amino acid	amino acid
6826	substrate	not specified	not specified
6827	enzyme	selenocysteine lyase	selenocysteine lyase
6828	enzyme	glucose-6-phosphate-1-dehydrogenase	glucose-6-phosphate-1-dehydrogenase
6829	enzyme	putative phosphoketolase	putative phosphoketolase
6830	enzyme	ribose-phosphate pyrophosphokinase	ribose-phosphate pyrophosphokinase
6831	enzyme	enoyl-acyl-carrier protein reductase	enoyl-acyl-carrier protein reductase
6832	enzyme	3-hydroxyacyl-ACP dehydratase	3-hydroxyacyl-ACP dehydratase
6833	enzyme	arginyl-tRNA synthetase	arginyl-tRNA synthetase
6834	enzyme	GrpE	GrpE
6835	enzyme	MreB	MreB
6836	enzyme	SecA	SecA
6837	substrate	selenocysteine	selenocysteine
6838	enzyme	thiosulfate reductase	thiosulfate reductase
6839	microbiome	Aspergillus japonicus	Aspergillus japonicus
6840	enzyme	β xylosidase	β xylosidase
6841	substrate	p nitrophenyl β xylopyranoside	p nitrophenyl β xylopyranoside
6842	enzyme	cellobiohydrolases	cellobiohydrolases
6843	enzyme	N-acetyl-b-glucosaminidase	N-acetyl-b-glucosaminidase
6844	substrate	p-nitrophenyl-N-acetylglucosaminide	p-nitrophenyl-N-acetylglucosaminide
6845	substrate	chitin oligosaccharides	chitin oligosaccharides
6846	enzyme	BtuB	BtuB
6847	enzyme	gloshedobin	gloshedobin
6848	substrate	BApNA	BApNA
6849	microbiome	Sulfurihydrogenibium yellowstonense	Sulfurihydrogenibium yellowstonense
6850	microbiome	Streptomyces avidinii	Streptomyces avidinii
6851	enzyme	streptavidin	streptavidin
6852	substrate	biotin	biotin
6853	enzyme	HXT6/7	HXT6/7
6854	microbiome	Trichoderma sp.	Trichoderma sp.
6855	enzyme	6-pentyl-α-pyrone	6-pentyl-α-pyrone
6856	enzyme	D-glucose-6-P 1-dehydrogenase	D-glucose-6-P 1-dehydrogenase
6857	substrate	P-enol-pyruvate	P-enol-pyruvate
6858	enzyme	aprotinin	aprotinin
6859	substrate	a2-plasmin	a2-plasmin
6860	enzyme	tetanus toxin	tetanus toxin
6861	enzyme	L-tryptophan hydroxylase	L-tryptophan hydroxylase
6862	enzyme	acetylserotonin O-methyltransferase	acetylserotonin O-methyltransferase
6863	substrate	N-acetylserotonin	N-acetylserotonin
6864	enzyme	Xyn III-AY	Xyn III-AY
6865	substrate	insoluble xylan	insoluble xylan
6866	microbiome	Hanseniaspora spp.	Hanseniaspora spp.
6867	enzyme	cutinaseNS	cutinaseNS
6868	substrate	pNPB	pNPB
6869	enzyme	GldA	GldA
6870	enzyme	N-acetyl-beta-D-glucosaminidase	N-acetyl-beta-D-glucosaminidase
6871	microbiome	Pestalotiopsis uvicola	Pestalotiopsis uvicola
6872	enzyme	bilobalide	bilobalide
6873	substrate	bilobalide	bilobalide
6874	microbiome	Lactococcus lactis subsp. lactis biovar diacetylactis	Lactococcus lactis subsp. lactis biovar diacetylactis
6875	enzyme	oxaloacetate decarboxylase	oxaloacetate decarboxylase
6876	enzyme	NADH:H2O2 oxidase	NADH:H2O2 oxidase
6877	substrate	p-nitrophenol-β-D-galactopyranoside	p-nitrophenol-β-D-galactopyranoside
6878	enzyme	type I bacterial fatty acid synthase	type I bacterial fatty acid synthase
6879	substrate	ergosta-6,22-diene-3β,5α,8α-triol	ergosta-6,22-diene-3β,5α,8α-triol
6880	enzyme	r-ATS	r-ATS
6881	substrate	aflatoxin G1	aflatoxin G1
6882	substrate	aflatoxin M1	aflatoxin M1
6883	microbiome	Aerobacter cloacae	Aerobacter cloacae
6884	microbiome	Komagataeibacter sucrofermentas	Komagataeibacter sucrofermentas
6885	enzyme	cellulase synthase	cellulase synthase
6886	substrate	cellodextrin	cellodextrin
6887	enzyme	L-glycerol 3-phosphate dehydrogenase	L-glycerol 3-phosphate dehydrogenase
6888	microbiome	Pseudomonas stutzeri CJ38	Pseudomonas stutzeri CJ38
6889	enzyme	Cbh1	Cbh1
6890	enzyme	tryptophan hydroxylase	tryptophan hydroxylase
6891	enzyme	β-glucan	β-glucan
6892	enzyme	alkaline β-mannanase	alkaline β-mannanase
6893	enzyme	22b-ManAR2	22b-ManAR2
6894	enzyme	32a-ManAR2	32a-ManAR2
6895	enzyme	â-glucosidase	â-glucosidase
6896	microbiome	Natronococcus sp. TC6	Natronococcus sp. TC6
6897	microbiome	Haloarcula marismortui	Haloarcula marismortui
6898	microbiome	Halobacterium sp. NRC-1	Halobacterium sp. NRC-1
6899	substrate	p-NPL	p-NPL
6900	substrate	p-NPB	p-NPB
6901	substrate	vinyl butyrate	vinyl butyrate
6902	substrate	monolaurin	monolaurin
6903	substrate	dilaurin	dilaurin
6904	substrate	vinyl laurate	vinyl laurate
6905	enzyme	xylose metabolism	xylose metabolism
6906	microbiome	Aspergillus fischeri	Aspergillus fischeri
6907	enzyme	alkali-stable xylanase	alkali-stable xylanase
6908	enzyme	human thioredoxin protein	human thioredoxin protein
6909	substrate	Azure B	Azure B
6910	enzyme	cysM	cysM
6911	enzyme	nrdH	nrdH
6912	enzyme	cysB	cysB
6913	enzyme	formate transporter	formate transporter
6914	enzyme	formate hydrogen lyase complex	formate hydrogen lyase complex
6915	enzyme	formate dehydrogenase subunit	formate dehydrogenase subunit
6916	substrate	cellulose azure	cellulose azure
6917	microbiome	Lysobacter enzymogenes	Lysobacter enzymogenes
6918	enzyme	WAP-8294A1	WAP-8294A1
6919	enzyme	WAP-8294A2	WAP-8294A2
6920	enzyme	WAP-8294A4	WAP-8294A4
6921	enzyme	xyn2	xyn2
6922	enzyme	esterase-lipase	esterase-lipase
6923	enzyme	leucine arylamidase	leucine arylamidase
6924	enzyme	valine arylamidase	valine arylamidase
6925	enzyme	cystine arylamidase	cystine arylamidase
6926	enzyme	α-chymotrypsin	α-chymotrypsin
6927	enzyme	rhIFN-γ	rhIFN-γ
6928	enzyme	4-coumarate:coenzyme A ligase	4-coumarate:coenzyme A ligase
6929	enzyme	tyramine N-hydroxycinnamoyltransferase	tyramine N-hydroxycinnamoyltransferase
6930	enzyme	GH11 endoxylanase	GH11 endoxylanase
6931	enzyme	GH30 endoxylanase	GH30 endoxylanase
6932	enzyme	GH43 arabinoxylan arabinofuranohydrolase	GH43 arabinoxylan arabinofuranohydrolase
6933	substrate	methylglucuronoarabinoxylans	methylglucuronoarabinoxylans
6934	microbiome	Ruminobacter amylophilus	Ruminobacter amylophilus
6935	substrate	medium chain fatty acid ethyl esters	medium chain fatty acid ethyl esters
6936	enzyme	clpL1	clpL1
6937	microbiome	Dictyoglomus thermophilum	Dictyoglomus thermophilum
6938	enzyme	ManA-Linker	ManA-Linker
6939	enzyme	extracellular proteinases	extracellular proteinases
6940	substrate	zeolite	zeolite
6941	enzyme	b-mannanase	b-mannanase
6942	substrate	galactomannans	galactomannans
6943	enzyme	ASI1	ASI1
6944	microbiome	Pleurotus ostreatus	Pleurotus ostreatus
6945	enzyme	lignin degradation enzymes	lignin degradation enzymes
6946	microbiome	Pseudomonas taetrolens	Pseudomonas taetrolens
6947	enzyme	lactose oxidase	lactose oxidase
6948	microbiome	Chloroflexus aurantiacus	Chloroflexus aurantiacus
6949	enzyme	malonyl-CoA reductase	malonyl-CoA reductase
6950	microbiome	Chlorella sp. MJ 11/11	Chlorella sp. MJ 11/11
6951	enzyme	WbdN	WbdN
6952	substrate	GalNAcα-O-PO3-PO3-(CH2)11-O-Ph	GalNAcα-O-PO3-PO3-(CH2)11-O-Ph
6953	enzyme	β-1,4-endoglucanase	β-1,4-endoglucanase
6954	microbiome	Propionibacterium shermanii	Propionibacterium shermanii
6955	microbiome	Microbacterium terrae	Microbacterium terrae
6956	substrate	corn flour	corn flour
6957	substrate	rice flour	rice flour
6958	substrate	uranium(VI)	uranium(VI)
6959	substrate	iron(III)	iron(III)
6960	enzyme	appY	appY
6961	enzyme	pck	pck
6962	enzyme	pps	pps
6963	enzyme	rpoS	rpoS
6964	enzyme	ycgW	ycgW
6965	enzyme	yjiD	yjiD
6966	enzyme	wrbA	wrbA
6967	enzyme	atpE	atpE
6968	enzyme	XylB	XylB
6969	enzyme	SUS2DD	SUS2DD
6970	substrate	D-lyxose	D-lyxose
6971	substrate	phenylhydrazine	phenylhydrazine
6972	substrate	Sigmacell type 50	Sigmacell type 50
6973	substrate	p-nitrophenyl-glucopiranoside	p-nitrophenyl-glucopiranoside
6974	enzyme	malate transporter	malate transporter
6975	enzyme	sugar transporter	sugar transporter
6976	enzyme	phosphatidylserine synthase	phosphatidylserine synthase
6977	enzyme	ACC1	ACC1
6978	substrate	octadecanoic acid	octadecanoic acid
6979	enzyme	ATP citrate lyase	ATP citrate lyase
6980	microbiome	Helicobacter pylori	Helicobacter pylori
6981	enzyme	fucosyltransferase FutA	fucosyltransferase FutA
6982	enzyme	fucosyltransferase FutB	fucosyltransferase FutB
6983	substrate	LNnT	LNnT
6984	enzyme	ascorbate peroxidase	ascorbate peroxidase
6985	substrate	C14:0	C14:0
6986	enzyme	acetohydroxy acid synthase	acetohydroxy acid synthase
6987	enzyme	acetohydroxy acid isomeroreductase	acetohydroxy acid isomeroreductase
6988	enzyme	dihydroxy acid dehydratase	dihydroxy acid dehydratase
6989	enzyme	transaminase B	transaminase B
6990	enzyme	NAD(P) transhydrogenase	NAD(P) transhydrogenase
6991	enzyme	AmyBS-I	AmyBS-I
6992	microbiome	Streptomyces eurythermus	Streptomyces eurythermus
6993	enzyme	eurystatins A	eurystatins A
6994	enzyme	eurystatins B	eurystatins B
6995	substrate	L-leucine	L-leucine
6996	substrate	L-ornithine	L-ornithine
6997	substrate	saccharose	saccharose
6998	substrate	mellibiose	mellibiose
6999	enzyme	R1,2-fucosyltransferase	R1,2-fucosyltransferase
7000	substrate	Galβ1,4Fru	Galβ1,4Fru
7001	enzyme	β-zearalenol	β-zearalenol
7002	enzyme	α-zearalenol	α-zearalenol
7003	substrate	zearalenone	zearalenone
7004	microbiome	Acetobacter xylinum	Acetobacter xylinum
7005	enzyme	bacterial cellulose	bacterial cellulose
7006	microbiome	Streptomyces xanthochromogenes	Streptomyces xanthochromogenes
7007	enzyme	DNA-binding compounds	DNA-binding compounds
7008	enzyme	2,3-butanediol	2,3-butanediol
7009	microbiome	Streptomyces caespitosus	Streptomyces caespitosus
7010	enzyme	mitomycin C	mitomycin C
7011	enzyme	sucrose hydrolase	sucrose hydrolase
7012	enzyme	glyoxylate reductase	glyoxylate reductase
7013	microbiome	Lipomyces starkeyi	Lipomyces starkeyi
7014	enzyme	TeTrCBHI	TeTrCBHI
7015	enzyme	TrEGII	TrEGII
7016	substrate	pNP-cellobiose	pNP-cellobiose
7017	substrate	pNP-lactose	pNP-lactose
7018	enzyme	CYP76AD1	CYP76AD1
7019	enzyme	CYP736A167	CYP736A167
7020	substrate	α-santalene	α-santalene
7021	enzyme	a-D-galactosidase	a-D-galactosidase
7022	enzyme	l3-galactosidase	l3-galactosidase
7023	microbiome	Streptomyces thermocerradoensis	Streptomyces thermocerradoensis
7024	microbiome	Streptococcus lactis	Streptococcus lactis
7025	enzyme	selenoprotein	selenoprotein
7026	substrate	inorganic selenium	inorganic selenium
7027	enzyme	(R, R)-2,3-butanediol	(R, R)-2,3-butanediol
7028	substrate	soybean flour	soybean flour
7029	enzyme	mucinases	mucinases
7030	microbiome	Burkholderia multivorans	Burkholderia multivorans
7031	substrate	mucins	mucins
7032	microbiome	Trichodernin reesei	Trichodernin reesei
7033	microbiome	Escherichia coli | Kluyvera citrophila	Escherichia coli | Kluyvera citrophila
7034	enzyme	penicillin G acyalse	penicillin G acyalse
7035	enzyme	L-lysine α-oxidase	L-lysine α-oxidase
7036	microbiome	Corynebacterium seminale	Corynebacterium seminale
7037	enzyme	succinate-fumarate transporter	succinate-fumarate transporter
7038	enzyme	diacylglycerol pyrophosphate phosphatase	diacylglycerol pyrophosphate phosphatase
7039	substrate	diacylglycerol pyrophosphate	diacylglycerol pyrophosphate
7040	enzyme	antimicrobial peptides	antimicrobial peptides
7041	microbiome	Pichia guillermondii	Pichia guillermondii
7042	enzyme	hydroxycinnamate decarboxylase	hydroxycinnamate decarboxylase
7043	enzyme	lipoxygenase	lipoxygenase
7044	enzyme	phenazine-1-carboxylic acid	phenazine-1-carboxylic acid
7045	microbiome	Weissella paramesenteroides	Weissella paramesenteroides
7046	substrate	tryptone	tryptone
7047	enzyme	GDP-L-fucose biosynthetic enzymes	GDP-L-fucose biosynthetic enzymes
7048	enzyme	EcMSP142-FUP	EcMSP142-FUP
7049	substrate	MSP142	MSP142
7050	substrate	chlorpyrifos-methyl	chlorpyrifos-methyl
7051	substrate	furans	furans
7052	microbiome	Pseudomonas resinovorans	Pseudomonas resinovorans
7053	enzyme	FRD	FRD
7054	enzyme	FUM	FUM
7055	enzyme	ACK	ACK
7056	enzyme	b-keto-thiolase	b-keto-thiolase
7057	microbiome	Lactobacillus paracasei subsp. paracasei	Lactobacillus paracasei subsp. paracasei
7058	enzyme	β-fructofuranosidases	β-fructofuranosidases
7059	enzyme	XYN VI	XYN VI
7060	substrate	acetyl glucuronoxylan	acetyl glucuronoxylan
7061	microbiome	Bifidobacterium dentium	Bifidobacterium dentium
7062	enzyme	F6PPK	F6PPK
7063	microbiome	Parascardovia denticolens	Parascardovia denticolens
7064	microbiome	Scardovia inopinata	Scardovia inopinata
7065	enzyme	HFA1	HFA1
7066	enzyme	Ta-CHI42	Ta-CHI42
7067	enzyme	microsomal 9 fatty acid desaturase	microsomal 9 fatty acid desaturase
7068	enzyme	alcohol acetyltransferase I	alcohol acetyltransferase I
7069	enzyme	alcohol acetyltransferase II	alcohol acetyltransferase II
7070	microbiome	Komagataeibacter hansenii JR-02	Komagataeibacter hansenii JR-02
7071	enzyme	plantaricin 423	plantaricin 423
7072	enzyme	mundticin ST4SA	mundticin ST4SA
7073	substrate	L. monocytogenes	L. monocytogenes
7074	enzyme	Cfg1p	Cfg1p
7075	enzyme	ectoine hydroxylase	ectoine hydroxylase
7076	substrate	ectoine	ectoine
7077	enzyme	ST6Gal I	ST6Gal I
7078	enzyme	MBP-tagged ST6Gal I	MBP-tagged ST6Gal I
7079	substrate	asialofetuin	asialofetuin
7080	substrate	PA-001	PA-001
7081	substrate	PA-002	PA-002
7082	substrate	Galß1-4GlcNAc	Galß1-4GlcNAc
7083	enzyme	RPL40B	RPL40B
7084	substrate	fatty-acid-derived hydroperoxides	fatty-acid-derived hydroperoxides
7085	substrate	phenolics	phenolics
7086	enzyme	citrinin	citrinin
7087	enzyme	PBP6b	PBP6b
7088	enzyme	PBP5	PBP5
7089	enzyme	PBP7	PBP7
7090	enzyme	PBP4	PBP4
7091	enzyme	PBP1B	PBP1B
7092	substrate	pentapeptide	pentapeptide
7093	microbiome	Eubacterium sp.	Eubacterium sp.
7094	substrate	Ag+ ions	Ag+ ions
7095	enzyme	inositol dehydrogenase	inositol dehydrogenase
7096	microbiome	Klebsiella edwardsii	Klebsiella edwardsii
7097	microbiome	Klebsiella atlantae	Klebsiella atlantae
7098	microbiome	Klebsiella rhinoscleromatis	Klebsiella rhinoscleromatis
7099	enzyme	GPP synthase	GPP synthase
7100	enzyme	HMGR1	HMGR1
7101	enzyme	HMGR2	HMGR2
7102	microbiome	Phomopsis sp. XP-8	Phomopsis sp. XP-8
7103	enzyme	transcinnamate 4-hydroxylase	transcinnamate 4-hydroxylase
7104	substrate	free gossypol	free gossypol
7105	enzyme	CueO	CueO
7106	substrate	2,6-dimethoxyphenol	2,6-dimethoxyphenol
7107	substrate	[CuI(Bca)2]3-	[CuI(Bca)2]3-
7108	substrate	tween-20	tween-20
7109	substrate	glyceryl triacetate	glyceryl triacetate
7110	enzyme	Phospholipase A2	Phospholipase A2
7111	substrate	lecithin	lecithin
7112	enzyme	phycocyanobilin	phycocyanobilin
7113	enzyme	Hxt37	Hxt37
7114	enzyme	Hxt36	Hxt36
7115	enzyme	3-ketoacyl-CoA reductase	3-ketoacyl-CoA reductase
7116	enzyme	3-ketothiolase	3-ketothiolase
7117	microbiome	Halomonas elongata	Halomonas elongata
7118	microbiome	Halomonas salina	Halomonas salina
7119	enzyme	l-fucokinase	l-fucokinase
7120	enzyme	guanosine 5′-diphosphate-l-fucose phosphorylase	guanosine 5′-diphosphate-l-fucose phosphorylase
7121	enzyme	6-phospho-β-glucosidase	6-phospho-β-glucosidase
7122	enzyme	phospho-β-glucosidase	phospho-β-glucosidase
7123	enzyme	DDRC	DDRC
7124	enzyme	DZNR	DZNR
7125	enzyme	THDR	THDR
7126	enzyme	DHDR	DHDR
7127	substrate	daidzin	daidzin
7128	substrate	daidzein	daidzein
7129	substrate	phenylpropanoic acid	phenylpropanoic acid
7130	substrate	eriodictyol	eriodictyol
7131	enzyme	acyl-transferase	acyl-transferase
7132	enzyme	AtfA	AtfA
7133	enzyme	MhATF1	MhATF1
7134	microbiome	Fusobacterium prausnitzii	Fusobacterium prausnitzii
7135	enzyme	NADK	NADK
7136	enzyme	UdhA	UdhA
7137	enzyme	SNO2(3)/SNZ2(3)	SNO2(3)/SNZ2(3)
7138	enzyme	SAM-dependent methyltransferases	SAM-dependent methyltransferases
7139	enzyme	quinone oxidoreductases YCR102C/YLR460C/YNL134C	quinone oxidoreductases YCR102C/YLR460C/YNL134C
7140	enzyme	aquaporin AQY1	aquaporin AQY1
7141	enzyme	aquaporin AQY2	aquaporin AQY2
7142	enzyme	aquaporin AQY3	aquaporin AQY3
7143	enzyme	ferric reductase FRE3	ferric reductase FRE3
7144	enzyme	iron-siderophores transporters ARN2	iron-siderophores transporters ARN2
7145	enzyme	iron-siderophores transporters ENB1	iron-siderophores transporters ENB1
7146	enzyme	oligopeptide transporter OPT2	oligopeptide transporter OPT2
7147	enzyme	metallothionein CUP1	metallothionein CUP1
7148	enzyme	allantoate transporter SEO1	allantoate transporter SEO1
7149	enzyme	transcriptional activator ARR1	transcriptional activator ARR1
7150	enzyme	arsenate reductase ARR2	arsenate reductase ARR2
7151	enzyme	plasma membrane transporter ARR3	plasma membrane transporter ARR3
7152	enzyme	general amino acid permease GAP1	general amino acid permease GAP1
7153	enzyme	purine-cytosine permease FCY2	purine-cytosine permease FCY2
7154	enzyme	transporter NRT1	transporter NRT1
7155	enzyme	heat shock protein HSP30	heat shock protein HSP30
7156	enzyme	monocarboxylate permease MCH2	monocarboxylate permease MCH2
7157	substrate	thiols	thiols
7158	substrate	arsenic compounds	arsenic compounds
7159	substrate	purine-cytosine	purine-cytosine
7160	substrate	nicotinamide riboside	nicotinamide riboside
7161	substrate	monocarboxylates	monocarboxylates
7162	microbiome	Pichia fabianii	Pichia fabianii
7163	substrate	2-phenylethyl alcohol	2-phenylethyl alcohol
7164	enzyme	NAD + kinase	NAD + kinase
7165	enzyme	PntAB transhydrogenase	PntAB transhydrogenase
7166	substrate	NAD +	NAD +
7167	substrate	NADP +	NADP +
7168	microbiome	Pycnoporus sp. SYBC-L1	Pycnoporus sp. SYBC-L1
7169	substrate	weak acid blue AS	weak acid blue AS
7170	substrate	diamond black PV	diamond black PV
7171	microbiome	Thermoanaerobacter tengcongensis	Thermoanaerobacter tengcongensis
7172	enzyme	tengconlysin	tengconlysin
7173	substrate	Suc-Ala-Ala-Pro-Phe-pNA	Suc-Ala-Ala-Pro-Phe-pNA
7174	substrate	oxidized insulin B chain	oxidized insulin B chain
7175	microbiome	Trichoderma koningii	Trichoderma koningii
7176	enzyme	exo-β1,4-gluconase	exo-β1,4-gluconase
7177	enzyme	endo-β1,4-gluconase	endo-β1,4-gluconase
7178	enzyme	transfructosylating enzymes	transfructosylating enzymes
7179	microbiome	Ganoderma lipsiense	Ganoderma lipsiense
7180	enzyme	lignin peroxidases	lignin peroxidases
7181	enzyme	manganese peroxidases	manganese peroxidases
7182	enzyme	laccases	laccases
7183	enzyme	XMO	XMO
7184	enzyme	benzyl alcohol dehydrogenase	benzyl alcohol dehydrogenase
7185	enzyme	benzaldehyde dehydrogenase	benzaldehyde dehydrogenase
7186	enzyme	p-toluene sulfonate monooxygenase	p-toluene sulfonate monooxygenase
7187	enzyme	4-CBAL dehydrogenase	4-CBAL dehydrogenase
7188	enzyme	4-CBA dehydrogenase	4-CBA dehydrogenase
7189	substrate	p-xylene	p-xylene
7190	substrate	p-tolualcohol	p-tolualcohol
7191	substrate	p-tolualdehyde	p-tolualdehyde
7192	substrate	p-toluic acid	p-toluic acid
7193	substrate	4-CBAL	4-CBAL
7194	substrate	4-CBA	4-CBA
7195	enzyme	β-carotene desaturase	β-carotene desaturase
7196	substrate	γ-carotene	γ-carotene
7197	microbiome	Pseudomonas sp. ECU1011	Pseudomonas sp. ECU1011
7198	substrate	a-acetoxyphenylacetic acid	a-acetoxyphenylacetic acid
7199	substrate	4-methylumbelliferyl-β-d-xylopyranoside	4-methylumbelliferyl-β-d-xylopyranoside
7200	substrate	p-nitrophenyl-β-d-xylopyranoside	p-nitrophenyl-β-d-xylopyranoside
7201	enzyme	exopolyphosphatase PPN1	exopolyphosphatase PPN1
7202	substrate	polyphosphate	polyphosphate
7203	substrate	tripolyphosphate	tripolyphosphate
7204	enzyme	lanosterol synthase	lanosterol synthase
7205	enzyme	dammarenediol-II synthase	dammarenediol-II synthase
7206	enzyme	protopanaxadiol synthase	protopanaxadiol synthase
7207	enzyme	CoA-acylating aldehyde dehydrogenase	CoA-acylating aldehyde dehydrogenase
7208	enzyme	mutated butyraldehyde dehydrogenase (L273T)	mutated butyraldehyde dehydrogenase (L273T)
7209	enzyme	propionaldehyde dehydrogenase	propionaldehyde dehydrogenase
7210	enzyme	6-phosphate dehydrogenase	6-phosphate dehydrogenase
7211	enzyme	proton-translocating transhydrogenase	proton-translocating transhydrogenase
7212	enzyme	NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase	NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase
7213	substrate	3-hydroxybutyraldehyde	3-hydroxybutyraldehyde
7214	enzyme	lactic acid dehydrogenase	lactic acid dehydrogenase
7215	microbiome	Acidaminococcus fermentans	Acidaminococcus fermentans
7216	enzyme	2-hydroxyglutaryl-CoA dehydratase	2-hydroxyglutaryl-CoA dehydratase
